Species,SH_Temp,SH_Tide,MHW_Set,Tank,Oyster_Numb,Mortality,D_A,Experiment_Day,Date,,
C_sikamea,21,Tide,18_24,15,55,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,56,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,57,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,58,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,59,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,60,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,61,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,62,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,63,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,64,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,65,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,66,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,67,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,68,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,69,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,70,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,71,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,72,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,73,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,74,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,75,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,76,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,77,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,78,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,79,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,80,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,1,1,Dead,12,3/7/2022,,
C_sikamea,21,No Tide,15_21,16,2,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,3,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,4,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,5,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,6,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,7,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,8,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,9,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,10,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,11,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,12,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,13,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,14,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,15,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,16,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,17,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,18,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,19,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,20,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,21,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,22,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,23,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,24,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,25,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,26,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,27,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,28,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,29,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,30,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,31,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,32,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,33,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,34,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,35,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,36,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,37,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,38,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,39,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,16,40,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,41,1,Dead,9,3/7/2022,,
C_sikamea,21,No Tide,18_24,16,42,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,43,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,44,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,45,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,46,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,47,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,48,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,49,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,50,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,51,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,52,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,53,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,54,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,55,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,56,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,57,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,58,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,59,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,60,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,61,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,62,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,63,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,64,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,65,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,66,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,67,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,68,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,69,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,70,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,71,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,72,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,73,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,74,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,75,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,76,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,77,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,78,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,79,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,16,80,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,1,1,Dead,12,3/7/2022,,
C_sikamea,21,No Tide,15_21,17,2,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,3,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,4,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,5,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,6,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,7,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,8,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,9,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,10,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,11,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,12,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,13,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,14,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,15,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,16,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,17,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,18,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,19,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,20,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,21,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,22,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,23,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,24,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,25,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,26,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,27,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,28,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,29,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,30,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,31,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,32,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,33,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,34,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,35,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,36,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,37,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,38,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,39,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,17,40,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,41,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,42,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,43,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,44,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,45,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,46,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,47,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,48,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,49,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,50,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,51,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,52,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,53,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,54,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,55,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,56,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,57,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,58,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,59,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,60,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,61,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,62,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,63,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,64,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,65,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,66,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,67,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,68,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,69,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,70,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,71,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,72,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,73,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,74,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,75,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,76,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,77,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,78,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,79,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,17,80,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,1,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,2,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,3,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,4,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,5,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,6,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,7,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,8,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,9,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,10,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,11,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,12,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,13,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,14,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,15,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,16,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,17,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,18,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,19,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,20,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,21,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,22,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,23,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,24,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,25,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,26,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,27,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,28,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,29,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,30,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,31,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,32,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,33,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,34,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,35,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,36,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,37,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,38,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,39,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,18,40,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,41,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,42,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,43,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,44,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,45,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,46,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,47,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,48,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,49,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,50,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,51,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,52,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,53,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,54,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,55,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,56,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,57,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,58,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,59,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,60,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,61,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,62,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,63,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,64,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,65,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,66,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,67,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,68,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,69,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,70,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,71,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,72,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,73,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,74,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,75,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,76,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,77,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,78,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,79,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,18,80,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,1,1,Dead,12,3/7/2022,,
C_sikamea,21,No Tide,15_21,19,2,1,Dead,12,3/7/2022,,
C_sikamea,21,No Tide,15_21,19,3,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,4,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,5,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,6,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,7,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,8,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,9,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,10,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,11,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,12,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,13,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,14,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,15,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,16,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,17,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,18,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,19,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,20,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,21,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,22,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,23,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,24,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,25,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,26,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,27,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,28,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,29,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,30,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,31,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,32,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,33,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,34,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,35,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,36,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,37,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,38,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,39,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,19,40,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,41,1,Dead,9,3/7/2022,,
C_sikamea,21,No Tide,18_24,19,42,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,43,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,44,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,45,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,46,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,47,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,48,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,49,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,50,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,51,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,52,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,53,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,54,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,55,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,56,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,57,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,58,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,59,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,60,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,61,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,62,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,63,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,64,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,65,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,66,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,67,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,68,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,69,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,70,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,71,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,72,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,73,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,74,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,75,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,76,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,77,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,78,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,79,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,19,80,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,1,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,2,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,3,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,4,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,5,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,6,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,7,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,8,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,9,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,10,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,11,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,12,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,13,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,14,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,15,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,16,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,17,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,18,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,19,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,20,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,21,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,22,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,23,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,24,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,25,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,26,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,27,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,28,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,29,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,30,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,31,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,32,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,33,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,34,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,35,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,36,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,37,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,38,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,39,0,Alive,NA,NA,,
C_sikamea,21,No Tide,15_21,20,40,0,Alive,NA,NA,,
C_sikamea,21,No Tide,18_24,20,41,1,Dead,9,3/7/2022,,
