Species,SH_Temp,SH_Tide,Tank,Oyster_Numb,Mortality,D_A,MHW_Set,Experiment_Day,Date
O_lurida,21,No Tide,17,9,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,10,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,11,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,12,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,13,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,14,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,15,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,16,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,17,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,18,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,19,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,20,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,21,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,22,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,23,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,24,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,25,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,26,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,27,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,28,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,29,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,30,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,31,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,32,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,33,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,34,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,35,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,36,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,37,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,38,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,39,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,40,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,41,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,42,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,43,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,44,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,45,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,46,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,47,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,48,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,49,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,50,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,51,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,52,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,53,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,54,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,55,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,56,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,57,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,58,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,59,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,60,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,61,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,62,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,63,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,64,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,65,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,66,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,67,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,68,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,69,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,70,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,71,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,72,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,73,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,74,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,75,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,76,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,77,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,78,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,79,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,80,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,1,1,Dead,15_21,15,3/10/2022
O_lurida,21,No Tide,18,2,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,3,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,4,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,5,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,6,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,7,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,8,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,9,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,10,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,11,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,12,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,13,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,14,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,15,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,16,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,17,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,18,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,19,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,20,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,21,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,22,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,23,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,24,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,25,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,26,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,27,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,28,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,29,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,30,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,31,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,32,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,33,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,34,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,35,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,36,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,37,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,38,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,39,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,40,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,18,41,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,42,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,43,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,44,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,45,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,46,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,47,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,48,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,49,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,50,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,51,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,52,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,53,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,54,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,55,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,56,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,57,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,58,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,59,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,60,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,61,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,62,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,63,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,64,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,65,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,66,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,67,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,68,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,69,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,70,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,71,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,72,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,73,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,74,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,75,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,76,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,77,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,78,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,79,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,18,80,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,1,1,Dead,15_21,15,3/10/2022
O_lurida,21,No Tide,19,2,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,3,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,4,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,5,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,6,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,7,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,8,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,9,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,10,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,11,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,12,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,13,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,14,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,15,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,16,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,17,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,18,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,19,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,20,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,21,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,22,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,23,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,24,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,25,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,26,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,27,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,28,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,29,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,30,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,31,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,32,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,33,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,34,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,35,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,36,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,37,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,38,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,39,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,40,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,19,41,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,42,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,43,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,44,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,45,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,46,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,47,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,48,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,49,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,50,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,51,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,52,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,53,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,54,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,55,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,56,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,57,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,58,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,59,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,60,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,61,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,62,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,63,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,64,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,65,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,66,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,67,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,68,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,69,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,70,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,71,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,72,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,73,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,74,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,75,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,76,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,77,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,78,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,79,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,19,80,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,1,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,2,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,3,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,4,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,5,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,6,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,7,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,8,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,9,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,10,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,11,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,12,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,13,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,14,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,15,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,16,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,17,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,18,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,19,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,20,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,21,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,22,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,23,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,24,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,25,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,26,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,27,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,28,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,29,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,30,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,31,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,32,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,33,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,34,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,35,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,36,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,37,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,38,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,39,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,40,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,20,41,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,42,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,43,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,44,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,45,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,46,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,47,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,48,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,49,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,50,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,51,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,52,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,53,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,54,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,55,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,56,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,57,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,58,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,59,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,60,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,61,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,62,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,63,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,64,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,65,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,66,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,67,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,68,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,69,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,70,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,71,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,72,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,73,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,74,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,75,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,76,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,77,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,78,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,79,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,20,80,0,Alive,18_24,NA,NA
